ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Democratic,8/15/2020 12:00:00 AM,$0.86,$0.87,$0.86,$0.86,62
Republican,8/16/2020 12:00:00 AM,$0.14,$0.15,$0.14,$0.14,1283
Democratic,8/16/2020 12:00:00 AM,$0.86,$0.87,$0.86,$0.86,987
Republican,8/17/2020 12:00:00 AM,$0.14,$0.15,$0.14,$0.14,2283
Democratic,8/17/2020 12:00:00 AM,$0.86,$0.87,$0.86,$0.87,1547
Republican,8/18/2020 12:00:00 AM,$0.14,$0.14,$0.13,$0.13,3849
Democratic,8/18/2020 12:00:00 AM,$0.87,$0.88,$0.86,$0.86,140
Republican,8/19/2020 12:00:00 AM,$0.13,$0.14,$0.12,$0.12,727
Democratic,8/19/2020 12:00:00 AM,$0.86,$0.88,$0.86,$0.88,3294
Republican,8/20/2020 12:00:00 AM,$0.12,$0.12,$0.11,$0.11,2371
Democratic,8/20/2020 12:00:00 AM,$0.88,$0.89,$0.88,$0.89,2230
Republican,8/21/2020 12:00:00 AM,$0.11,$0.13,$0.11,$0.11,1551
Democratic,8/21/2020 12:00:00 AM,$0.89,$0.89,$0.88,$0.89,423
Republican,8/22/2020 12:00:00 AM,$0.11,$0.11,$0.11,$0.11,135
Democratic,8/22/2020 12:00:00 AM,$0.89,$0.89,$0.88,$0.88,2249
Republican,8/23/2020 12:00:00 AM,$0.11,$0.12,$0.10,$0.12,2700
Democratic,8/23/2020 12:00:00 AM,$0.88,$0.90,$0.88,$0.89,871
Republican,8/24/2020 12:00:00 AM,$0.12,$0.12,$0.10,$0.11,1595
Democratic,8/24/2020 12:00:00 AM,$0.89,$0.90,$0.88,$0.90,799
Republican,8/25/2020 12:00:00 AM,$0.11,$0.11,$0.10,$0.10,4148
Democratic,8/25/2020 12:00:00 AM,$0.90,$0.90,$0.90,$0.90,1011
Republican,8/26/2020 12:00:00 AM,$0.10,$0.11,$0.10,$0.10,510
Democratic,8/26/2020 12:00:00 AM,$0.90,$0.90,$0.89,$0.89,1153
Republican,8/27/2020 12:00:00 AM,$0.10,$0.12,$0.10,$0.12,4917
Democratic,8/27/2020 12:00:00 AM,$0.89,$0.90,$0.89,$0.90,1572
Republican,8/28/2020 12:00:00 AM,$0.12,$0.13,$0.11,$0.11,14444
Democratic,8/28/2020 12:00:00 AM,$0.90,$0.90,$0.88,$0.88,7331
Republican,8/29/2020 12:00:00 AM,$0.11,$0.14,$0.11,$0.14,9034
Democratic,8/29/2020 12:00:00 AM,$0.88,$0.89,$0.88,$0.88,2065
Republican,8/30/2020 12:00:00 AM,$0.14,$0.14,$0.12,$0.13,1682
Democratic,8/30/2020 12:00:00 AM,$0.88,$0.89,$0.88,$0.89,340
Republican,8/31/2020 12:00:00 AM,$0.13,$0.13,$0.12,$0.13,1866
Democratic,8/31/2020 12:00:00 AM,$0.89,$0.89,$0.87,$0.87,3231
Republican,9/1/2020 12:00:00 AM,$0.13,$0.14,$0.12,$0.14,966
Democratic,9/1/2020 12:00:00 AM,$0.87,$0.89,$0.87,$0.87,535
Republican,9/2/2020 12:00:00 AM,$0.14,$0.14,$0.12,$0.12,2761
Democratic,9/2/2020 12:00:00 AM,$0.87,$0.89,$0.87,$0.89,1298
Republican,9/3/2020 12:00:00 AM,$0.12,$0.12,$0.11,$0.12,2842
Democratic,9/3/2020 12:00:00 AM,$0.89,$0.89,$0.88,$0.89,4578
Republican,9/4/2020 12:00:00 AM,$0.12,$0.12,$0.11,$0.11,1654
Democratic,9/4/2020 12:00:00 AM,$0.89,$0.89,$0.88,$0.89,3423
Republican,9/5/2020 12:00:00 AM,$0.11,$0.12,$0.10,$0.10,3024
Democratic,9/5/2020 12:00:00 AM,$0.89,$0.90,$0.89,$0.90,1934
Republican,9/6/2020 12:00:00 AM,$0.10,$0.12,$0.10,$0.11,1528
Democratic,9/6/2020 12:00:00 AM,$0.90,$0.90,$0.88,$0.90,1883
Republican,9/7/2020 12:00:00 AM,$0.11,$0.11,$0.10,$0.11,973
Democratic,9/7/2020 12:00:00 AM,$0.90,$0.90,$0.89,$0.90,1335
Republican,9/8/2020 12:00:00 AM,$0.11,$0.13,$0.10,$0.13,6973
Democratic,9/8/2020 12:00:00 AM,$0.90,$0.90,$0.88,$0.88,1628
Republican,9/9/2020 12:00:00 AM,$0.13,$0.13,$0.12,$0.12,4065
Democratic,9/9/2020 12:00:00 AM,$0.88,$0.90,$0.88,$0.89,1405
Republican,9/10/2020 12:00:00 AM,$0.12,$0.13,$0.11,$0.12,2135
Democratic,9/10/2020 12:00:00 AM,$0.89,$0.90,$0.89,$0.89,181
Republican,9/11/2020 12:00:00 AM,$0.12,$0.13,$0.11,$0.11,556
Democratic,9/11/2020 12:00:00 AM,$0.89,$0.89,$0.88,$0.89,376
Republican,9/12/2020 12:00:00 AM,$0.11,$0.13,$0.11,$0.12,4527
Democratic,9/12/2020 12:00:00 AM,$0.89,$0.90,$0.88,$0.88,6216
Republican,9/13/2020 12:00:00 AM,$0.12,$0.14,$0.12,$0.12,8171
Democratic,9/13/2020 12:00:00 AM,$0.88,$0.89,$0.88,$0.89,208
Republican,9/14/2020 12:00:00 AM,$0.12,$0.12,$0.12,$0.12,617
Democratic,9/14/2020 12:00:00 AM,$0.89,$0.89,$0.88,$0.88,1957
Republican,9/15/2020 12:00:00 AM,$0.12,$0.13,$0.12,$0.12,1253
Democratic,9/15/2020 12:00:00 AM,$0.88,$0.89,$0.88,$0.89,1150
Republican,9/16/2020 12:00:00 AM,$0.12,$0.12,$0.11,$0.12,1344
Democratic,9/16/2020 12:00:00 AM,$0.89,$0.89,$0.88,$0.89,3110
Republican,9/17/2020 12:00:00 AM,$0.12,$0.12,$0.11,$0.11,9
Democratic,9/17/2020 12:00:00 AM,$0.89,$0.89,$0.88,$0.88,294
Republican,9/18/2020 12:00:00 AM,$0.11,$0.12,$0.11,$0.11,262
Democratic,9/18/2020 12:00:00 AM,$0.88,$0.89,$0.88,$0.89,811
Republican,9/19/2020 12:00:00 AM,$0.11,$0.12,$0.11,$0.12,209
Democratic,9/19/2020 12:00:00 AM,$0.89,$0.89,$0.88,$0.89,964
Republican,9/20/2020 12:00:00 AM,$0.12,$0.14,$0.11,$0.12,5282
Democratic,9/20/2020 12:00:00 AM,$0.89,$0.89,$0.87,$0.87,4834
Republican,9/21/2020 12:00:00 AM,$0.12,$0.13,$0.12,$0.12,829
Democratic,9/21/2020 12:00:00 AM,$0.87,$0.89,$0.87,$0.88,363
Republican,9/22/2020 12:00:00 AM,$0.12,$0.13,$0.12,$0.12,2287
Democratic,9/22/2020 12:00:00 AM,$0.88,$0.89,$0.88,$0.89,982
Republican,9/23/2020 12:00:00 AM,$0.12,$0.12,$0.11,$0.12,2612
Democratic,9/23/2020 12:00:00 AM,$0.89,$0.89,$0.88,$0.89,1672
Republican,9/24/2020 12:00:00 AM,$0.12,$0.12,$0.11,$0.12,1069
Democratic,9/24/2020 12:00:00 AM,$0.89,$0.89,$0.88,$0.89,2591
Republican,9/25/2020 12:00:00 AM,$0.12,$0.13,$0.11,$0.11,1115
Democratic,9/25/2020 12:00:00 AM,$0.89,$0.90,$0.88,$0.90,2641
Republican,9/26/2020 12:00:00 AM,$0.11,$0.13,$0.11,$0.12,445
Democratic,9/26/2020 12:00:00 AM,$0.90,$0.90,$0.89,$0.89,31
Republican,9/27/2020 12:00:00 AM,$0.12,$0.12,$0.11,$0.12,1303
Democratic,9/27/2020 12:00:00 AM,$0.89,$0.90,$0.89,$0.90,483
Republican,9/28/2020 12:00:00 AM,$0.12,$0.12,$0.11,$0.11,3781
Democratic,9/28/2020 12:00:00 AM,$0.90,$0.90,$0.89,$0.89,1510
Republican,9/29/2020 12:00:00 AM,$0.11,$0.13,$0.11,$0.12,5020
Democratic,9/29/2020 12:00:00 AM,$0.89,$0.89,$0.88,$0.89,4808
Republican,9/30/2020 12:00:00 AM,$0.12,$0.13,$0.11,$0.11,6597
Democratic,9/30/2020 12:00:00 AM,$0.89,$0.90,$0.88,$0.89,1560
Republican,10/1/2020 12:00:00 AM,$0.11,$0.12,$0.10,$0.11,5999
Democratic,10/1/2020 12:00:00 AM,$0.89,$0.91,$0.89,$0.91,5347
Republican,10/2/2020 12:00:00 AM,$0.11,$0.12,$0.10,$0.10,5028
Democratic,10/2/2020 12:00:00 AM,$0.91,$0.91,$0.89,$0.91,3673
Republican,10/3/2020 12:00:00 AM,$0.10,$0.11,$0.10,$0.10,2087
Democratic,10/3/2020 12:00:00 AM,$0.91,$0.91,$0.90,$0.90,814
Republican,10/4/2020 12:00:00 AM,$0.10,$0.11,$0.10,$0.10,1108
Democratic,10/4/2020 12:00:00 AM,$0.90,$0.91,$0.90,$0.90,1139
Republican,10/5/2020 12:00:00 AM,$0.10,$0.11,$0.09,$0.10,1415
Democratic,10/5/2020 12:00:00 AM,$0.90,$0.91,$0.90,$0.90,547
Republican,10/6/2020 12:00:00 AM,$0.10,$0.11,$0.09,$0.10,4718
Democratic,10/6/2020 12:00:00 AM,$0.90,$0.92,$0.90,$0.90,2518
Republican,10/7/2020 12:00:00 AM,$0.10,$0.12,$0.09,$0.10,3434
Democratic,10/7/2020 12:00:00 AM,$0.90,$0.91,$0.89,$0.91,4396
Republican,10/8/2020 12:00:00 AM,$0.10,$0.11,$0.09,$0.11,5510
Democratic,10/8/2020 12:00:00 AM,$0.91,$0.92,$0.90,$0.92,2758
Republican,10/9/2020 12:00:00 AM,$0.11,$0.12,$0.09,$0.12,6474
Democratic,10/9/2020 12:00:00 AM,$0.92,$0.92,$0.90,$0.90,3575
