ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Democratic,7/24/2020 12:00:00 AM,$0.09,$0.09,$0.09,$0.09,0
Republican,7/25/2020 12:00:00 AM,$0.92,$0.92,$0.91,$0.91,2565
Democratic,7/25/2020 12:00:00 AM,$0.09,$0.09,$0.09,$0.09,546
Republican,7/26/2020 12:00:00 AM,$0.91,$0.91,$0.90,$0.91,3578
Democratic,7/26/2020 12:00:00 AM,$0.09,$0.10,$0.09,$0.09,2649
Republican,7/27/2020 12:00:00 AM,$0.91,$0.91,$0.90,$0.91,922
Democratic,7/27/2020 12:00:00 AM,$0.09,$0.10,$0.09,$0.10,1807
Republican,7/28/2020 12:00:00 AM,$0.91,$0.91,$0.90,$0.90,1205
Democratic,7/28/2020 12:00:00 AM,$0.10,$0.10,$0.09,$0.10,2527
Republican,7/29/2020 12:00:00 AM,$0.90,$0.91,$0.90,$0.90,954
Democratic,7/29/2020 12:00:00 AM,$0.10,$0.10,$0.09,$0.10,1104
Republican,7/30/2020 12:00:00 AM,$0.90,$0.92,$0.90,$0.91,1328
Democratic,7/30/2020 12:00:00 AM,$0.10,$0.10,$0.09,$0.09,1302
Republican,7/31/2020 12:00:00 AM,$0.91,$0.92,$0.91,$0.92,1076
Democratic,7/31/2020 12:00:00 AM,$0.09,$0.10,$0.08,$0.09,1302
Republican,8/1/2020 12:00:00 AM,$0.92,$0.92,$0.92,$0.92,30
Democratic,8/1/2020 12:00:00 AM,$0.09,$0.09,$0.08,$0.09,644
Republican,8/2/2020 12:00:00 AM,$0.92,$0.92,$0.92,$0.92,17
Democratic,8/2/2020 12:00:00 AM,$0.09,$0.09,$0.09,$0.09,0
Republican,8/3/2020 12:00:00 AM,$0.92,$0.92,$0.92,$0.92,1
Democratic,8/3/2020 12:00:00 AM,$0.09,$0.09,$0.08,$0.09,253
Republican,8/4/2020 12:00:00 AM,$0.92,$0.92,$0.92,$0.92,9
Democratic,8/4/2020 12:00:00 AM,$0.09,$0.09,$0.09,$0.09,0
Republican,8/5/2020 12:00:00 AM,$0.92,$0.93,$0.92,$0.92,308
Democratic,8/5/2020 12:00:00 AM,$0.09,$0.09,$0.08,$0.08,5
Republican,8/6/2020 12:00:00 AM,$0.92,$0.93,$0.92,$0.93,913
Democratic,8/6/2020 12:00:00 AM,$0.08,$0.09,$0.08,$0.09,2124
Republican,8/7/2020 12:00:00 AM,$0.93,$0.93,$0.92,$0.92,157
Democratic,8/7/2020 12:00:00 AM,$0.09,$0.09,$0.08,$0.08,1253
Republican,8/8/2020 12:00:00 AM,$0.92,$0.94,$0.92,$0.94,2
Democratic,8/8/2020 12:00:00 AM,$0.08,$0.08,$0.07,$0.07,171
Republican,8/9/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,7
Democratic,8/9/2020 12:00:00 AM,$0.07,$0.07,$0.07,$0.07,2
Republican,8/10/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.93,7
Democratic,8/10/2020 12:00:00 AM,$0.07,$0.07,$0.07,$0.07,0
Republican,8/11/2020 12:00:00 AM,$0.93,$0.95,$0.93,$0.95,2294
Democratic,8/11/2020 12:00:00 AM,$0.07,$0.08,$0.06,$0.06,2421
Republican,8/12/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.94,3
Democratic,8/12/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,993
Republican,8/13/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.94,110
Democratic,8/13/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.06,215
Republican,8/14/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.95,1513
Democratic,8/14/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.05,3001
Republican,8/15/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,8/15/2020 12:00:00 AM,$0.05,$0.06,$0.05,$0.06,22
Republican,8/16/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.94,357
Democratic,8/16/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.05,825
Republican,8/17/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.95,690
Democratic,8/17/2020 12:00:00 AM,$0.05,$0.06,$0.05,$0.05,1632
Republican,8/18/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,8/18/2020 12:00:00 AM,$0.05,$0.06,$0.05,$0.05,510
Republican,8/19/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.94,105
Democratic,8/19/2020 12:00:00 AM,$0.05,$0.06,$0.05,$0.05,722
Republican,8/20/2020 12:00:00 AM,$0.94,$0.96,$0.94,$0.96,321
Democratic,8/20/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,101
Republican,8/21/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,25
Democratic,8/21/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.05,28
Republican,8/22/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,8/22/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,1
Republican,8/23/2020 12:00:00 AM,$0.96,$0.96,$0.94,$0.94,1200
Democratic,8/23/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.05,449
Republican,8/24/2020 12:00:00 AM,$0.94,$0.96,$0.94,$0.96,1682
Democratic,8/24/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.04,1670
Republican,8/25/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,6000
Democratic,8/25/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.04,840
Republican,8/26/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.96,1436
Democratic,8/26/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,4602
Republican,8/27/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,1771
Democratic,8/27/2020 12:00:00 AM,$0.04,$0.04,$0.03,$0.03,1
Republican,8/28/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.95,671
Democratic,8/28/2020 12:00:00 AM,$0.03,$0.04,$0.03,$0.04,1888
Republican,8/29/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.96,2
Democratic,8/29/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,161
Republican,8/30/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.96,3
Democratic,8/30/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,26
Republican,8/31/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,1
Democratic,8/31/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,1400
Republican,9/1/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.95,1000
Democratic,9/1/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,1250
Republican,9/2/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.95,1923
Democratic,9/2/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,1000
Republican,9/3/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,9/3/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,50
Republican,9/4/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,9/4/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,9/5/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.96,25
Democratic,9/5/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,3
Republican,9/6/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,1
Democratic,9/6/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,9/7/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/7/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,9/8/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,900
Democratic,9/8/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,150
Republican,9/9/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,224
Democratic,9/9/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,106
Republican,9/10/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,913
Democratic,9/10/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,9/11/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,9/11/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,9/12/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,9/12/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,10
Republican,9/13/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,9/13/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,9/14/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,6
Democratic,9/14/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,9/15/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.96,400
Democratic,9/15/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,9/16/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,150
Democratic,9/16/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.05,20
Republican,9/17/2020 12:00:00 AM,$0.95,$0.97,$0.95,$0.97,1165
Democratic,9/17/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.04,551
Republican,9/18/2020 12:00:00 AM,$0.97,$0.97,$0.96,$0.96,50
Democratic,9/18/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,9/19/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,50
Democratic,9/19/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.05,8
Republican,9/20/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/20/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.04,35
Republican,9/21/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,255
Democratic,9/21/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.05,252
Republican,9/22/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,82
Democratic,9/22/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,574
Republican,9/23/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.96,231
Democratic,9/23/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.05,256
Republican,9/24/2020 12:00:00 AM,$0.96,$0.97,$0.96,$0.96,70
Democratic,9/24/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,9/25/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,5
Democratic,9/25/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,51
Republican,9/26/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/26/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,16
Republican,9/27/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,983
Democratic,9/27/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,1025
Republican,9/28/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,17
Democratic,9/28/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,9/29/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/29/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,9/30/2020 12:00:00 AM,$0.96,$0.97,$0.96,$0.97,9940
Democratic,9/30/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.05,8355
Republican,10/1/2020 12:00:00 AM,$0.97,$0.97,$0.96,$0.96,850
Democratic,10/1/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.05,523
Republican,10/2/2020 12:00:00 AM,$0.96,$0.96,$0.94,$0.95,8208
Democratic,10/2/2020 12:00:00 AM,$0.05,$0.08,$0.05,$0.08,8049
Republican,10/3/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.95,72
Democratic,10/3/2020 12:00:00 AM,$0.08,$0.08,$0.05,$0.05,1212
Republican,10/4/2020 12:00:00 AM,$0.95,$0.96,$0.93,$0.94,6085
Democratic,10/4/2020 12:00:00 AM,$0.05,$0.07,$0.05,$0.07,6301
Republican,10/5/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,1163
Democratic,10/5/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.06,1190
Republican,10/6/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.95,257
Democratic,10/6/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.05,2106
Republican,10/7/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.94,7
Democratic,10/7/2020 12:00:00 AM,$0.05,$0.06,$0.05,$0.06,3213
Republican,10/8/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.95,1292
Democratic,10/8/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.05,1129
Republican,10/9/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,10/9/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,250
