ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Democratic,8/4/2020 12:00:00 AM,$0.93,$0.94,$0.93,$0.94,912
Republican,8/5/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.06,27
Democratic,8/5/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,77
Republican,8/6/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.07,1
Democratic,8/6/2020 12:00:00 AM,$0.94,$0.95,$0.93,$0.93,11
Republican,8/7/2020 12:00:00 AM,$0.07,$0.07,$0.07,$0.07,0
Democratic,8/7/2020 12:00:00 AM,$0.93,$0.93,$0.93,$0.93,10
Republican,8/8/2020 12:00:00 AM,$0.07,$0.07,$0.07,$0.07,0
Democratic,8/8/2020 12:00:00 AM,$0.93,$0.94,$0.93,$0.94,299
Republican,8/9/2020 12:00:00 AM,$0.07,$0.07,$0.07,$0.07,0
Democratic,8/9/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,50
Republican,8/10/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.08,256
Democratic,8/10/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,2304
Republican,8/11/2020 12:00:00 AM,$0.08,$0.08,$0.07,$0.07,950
Democratic,8/11/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,28
Republican,8/12/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.07,66
Democratic,8/12/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,261
Republican,8/13/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.08,10
Democratic,8/13/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,2
Republican,8/14/2020 12:00:00 AM,$0.08,$0.08,$0.06,$0.07,1240
Democratic,8/14/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,8
Republican,8/15/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.06,25
Democratic,8/15/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,1023
Republican,8/16/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.07,158
Democratic,8/16/2020 12:00:00 AM,$0.94,$0.94,$0.92,$0.94,61
Republican,8/17/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.07,849
Democratic,8/17/2020 12:00:00 AM,$0.94,$0.94,$0.92,$0.94,924
Republican,8/18/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.06,417
Democratic,8/18/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,0
Republican,8/19/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.07,1903
Democratic,8/19/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.93,578
Republican,8/20/2020 12:00:00 AM,$0.07,$0.07,$0.05,$0.05,2757
Democratic,8/20/2020 12:00:00 AM,$0.93,$0.96,$0.93,$0.96,1371
Republican,8/21/2020 12:00:00 AM,$0.05,$0.06,$0.05,$0.05,629
Democratic,8/21/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Republican,8/22/2020 12:00:00 AM,$0.05,$0.06,$0.05,$0.06,185
Democratic,8/22/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Republican,8/23/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.06,11
Democratic,8/23/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,850
Republican,8/24/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.05,614
Democratic,8/24/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,541
Republican,8/25/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,100
Democratic,8/25/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.96,637
Republican,8/26/2020 12:00:00 AM,$0.05,$0.06,$0.05,$0.06,2150
Democratic,8/26/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,718
Republican,8/27/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.06,1251
Democratic,8/27/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.95,125
Republican,8/28/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.05,40
Democratic,8/28/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.94,114
Republican,8/29/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Democratic,8/29/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,2
Republican,8/30/2020 12:00:00 AM,$0.05,$0.06,$0.05,$0.06,25
Democratic,8/30/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.95,1
Republican,8/31/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.06,478
Democratic,8/31/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.95,895
Republican,9/1/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,0
Democratic,9/1/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Republican,9/2/2020 12:00:00 AM,$0.06,$0.07,$0.05,$0.06,392
Democratic,9/2/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.94,11
Republican,9/3/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,250
Democratic,9/3/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.94,8
Republican,9/4/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,200
Democratic,9/4/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.95,1
Republican,9/5/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.05,25
Democratic,9/5/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,20
Republican,9/6/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,40
Democratic,9/6/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.94,101
Republican,9/7/2020 12:00:00 AM,$0.05,$0.06,$0.05,$0.06,1085
Democratic,9/7/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.95,819
Republican,9/8/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,250
Democratic,9/8/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,1
Republican,9/9/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,15
Democratic,9/9/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.94,10
Republican,9/10/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,0
Democratic,9/10/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,0
Republican,9/11/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,100
Democratic,9/11/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.95,1
Republican,9/12/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,150
Democratic,9/12/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.94,3
Republican,9/13/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,0
Democratic,9/13/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.95,5
Republican,9/14/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,301
Democratic,9/14/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Republican,9/15/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.05,152
Democratic,9/15/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,1404
Republican,9/16/2020 12:00:00 AM,$0.05,$0.06,$0.05,$0.05,200
Democratic,9/16/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,301
Republican,9/17/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Democratic,9/17/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.96,20
Republican,9/18/2020 12:00:00 AM,$0.05,$0.06,$0.05,$0.06,1
Democratic,9/18/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,459
Republican,9/19/2020 12:00:00 AM,$0.06,$0.07,$0.05,$0.06,9797
Democratic,9/19/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.95,6936
Republican,9/20/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.07,51
Democratic,9/20/2020 12:00:00 AM,$0.95,$0.95,$0.93,$0.93,961
Republican,9/21/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.07,273
Democratic,9/21/2020 12:00:00 AM,$0.93,$0.96,$0.93,$0.95,260
Republican,9/22/2020 12:00:00 AM,$0.07,$0.07,$0.07,$0.07,0
Democratic,9/22/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Republican,9/23/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.06,278
Democratic,9/23/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Republican,9/24/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,0
Democratic,9/24/2020 12:00:00 AM,$0.95,$0.95,$0.93,$0.93,615
Republican,9/25/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.06,1154
Democratic,9/25/2020 12:00:00 AM,$0.93,$0.95,$0.93,$0.93,588
Republican,9/26/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,0
Democratic,9/26/2020 12:00:00 AM,$0.93,$0.95,$0.93,$0.95,914
Republican,9/27/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,0
Democratic,9/27/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.94,2
Republican,9/28/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.06,401
Democratic,9/28/2020 12:00:00 AM,$0.94,$0.95,$0.93,$0.95,551
Republican,9/29/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.06,1073
Democratic,9/29/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,1
Republican,9/30/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,10
Democratic,9/30/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Republican,10/1/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.07,102
Democratic,10/1/2020 12:00:00 AM,$0.95,$0.95,$0.94,$0.94,4
