ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Democratic,9/7/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.06,28
Republican,9/8/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,17
Democratic,9/8/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.06,88
Republican,9/9/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.93,636
Democratic,9/9/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.07,205
Republican,9/10/2020 12:00:00 AM,$0.93,$0.94,$0.93,$0.94,399
Democratic,9/10/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.07,866
Republican,9/11/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.93,398
Democratic,9/11/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.07,5
Republican,9/12/2020 12:00:00 AM,$0.93,$0.93,$0.92,$0.93,2
Democratic,9/12/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.06,31
Republican,9/13/2020 12:00:00 AM,$0.93,$0.94,$0.92,$0.93,25
Democratic,9/13/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.07,250
Republican,9/14/2020 12:00:00 AM,$0.93,$0.93,$0.93,$0.93,89
Democratic,9/14/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.08,101
Republican,9/15/2020 12:00:00 AM,$0.93,$0.93,$0.92,$0.93,18
Democratic,9/15/2020 12:00:00 AM,$0.08,$0.08,$0.07,$0.07,35
Republican,9/16/2020 12:00:00 AM,$0.93,$0.93,$0.93,$0.93,0
Democratic,9/16/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.07,125
Republican,9/17/2020 12:00:00 AM,$0.93,$0.93,$0.92,$0.93,1063
Democratic,9/17/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.07,1167
Republican,9/18/2020 12:00:00 AM,$0.93,$0.93,$0.92,$0.93,201
Democratic,9/18/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.08,2
Republican,9/19/2020 12:00:00 AM,$0.93,$0.93,$0.93,$0.93,247
Democratic,9/19/2020 12:00:00 AM,$0.08,$0.08,$0.06,$0.07,994
Republican,9/20/2020 12:00:00 AM,$0.93,$0.94,$0.93,$0.94,55
Democratic,9/20/2020 12:00:00 AM,$0.07,$0.07,$0.07,$0.07,0
Republican,9/21/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,0
Democratic,9/21/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.06,77
Republican,9/22/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.93,12
Democratic,9/22/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.06,578
Republican,9/23/2020 12:00:00 AM,$0.93,$0.94,$0.93,$0.94,76
Democratic,9/23/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.07,420
Republican,9/24/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,0
Democratic,9/24/2020 12:00:00 AM,$0.07,$0.07,$0.07,$0.07,0
Republican,9/25/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,125
Democratic,9/25/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.06,1
Republican,9/26/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,5
Democratic,9/26/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.07,3
Republican,9/27/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.93,1433
Democratic,9/27/2020 12:00:00 AM,$0.07,$0.07,$0.07,$0.07,894
Republican,9/28/2020 12:00:00 AM,$0.93,$0.94,$0.93,$0.93,534
Democratic,9/28/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.07,2111
Republican,9/29/2020 12:00:00 AM,$0.93,$0.93,$0.92,$0.92,7171
Democratic,9/29/2020 12:00:00 AM,$0.07,$0.08,$0.06,$0.07,5161
Republican,9/30/2020 12:00:00 AM,$0.92,$0.93,$0.91,$0.93,1042
Democratic,9/30/2020 12:00:00 AM,$0.07,$0.09,$0.07,$0.08,1440
Republican,10/1/2020 12:00:00 AM,$0.93,$0.93,$0.92,$0.92,1641
Democratic,10/1/2020 12:00:00 AM,$0.08,$0.08,$0.08,$0.08,735
Republican,10/2/2020 12:00:00 AM,$0.92,$0.93,$0.91,$0.92,2817
Democratic,10/2/2020 12:00:00 AM,$0.08,$0.10,$0.08,$0.08,5236
Republican,10/3/2020 12:00:00 AM,$0.92,$0.92,$0.90,$0.92,3484
Democratic,10/3/2020 12:00:00 AM,$0.08,$0.09,$0.07,$0.09,2119
Republican,10/4/2020 12:00:00 AM,$0.92,$0.93,$0.92,$0.93,366
Democratic,10/4/2020 12:00:00 AM,$0.09,$0.09,$0.07,$0.07,152
Republican,10/5/2020 12:00:00 AM,$0.93,$0.93,$0.92,$0.92,165
Democratic,10/5/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.08,292
Republican,10/6/2020 12:00:00 AM,$0.92,$0.92,$0.91,$0.92,332
Democratic,10/6/2020 12:00:00 AM,$0.08,$0.08,$0.08,$0.08,489
Republican,10/7/2020 12:00:00 AM,$0.92,$0.93,$0.92,$0.93,1909
Democratic,10/7/2020 12:00:00 AM,$0.08,$0.08,$0.08,$0.08,2254
Republican,10/8/2020 12:00:00 AM,$0.93,$0.93,$0.92,$0.92,339
Democratic,10/8/2020 12:00:00 AM,$0.08,$0.08,$0.07,$0.08,212
Republican,10/9/2020 12:00:00 AM,$0.92,$0.93,$0.92,$0.93,589
Democratic,10/9/2020 12:00:00 AM,$0.08,$0.08,$0.07,$0.08,663
